time	Temperature	Snet	VPD	WS	Rainfall
2004-04-09T07:00:00Z	24.650996659871055	4.367291415521048	0.20227729951079573	3.587621800716752	1.1819969548511542
2004-04-09T08:00:00Z	24.922536171691434	43.67291415520892	0.20314739616799216	3.1225537893442636	1.6247006113728966
2004-04-09T09:00:00Z	25.453055951563783	104.02888151770873	0.21381474249151505	2.6468094492641585	1.944188718173069
2004-04-09T10:00:00Z	26.286296813991896	204.47658407469018	0.36834439753692416	3.1062357680385606	2.298569724009436
2004-04-09T11:00:00Z	25.45013267930733	213.56055021897373	0.30675641566579226	3.428872842878508	4.164249419351069
2004-04-09T12:00:00Z	26.08026025458429	416.46490938407624	0.3746642225178116	3.6462207725601106	4.8435705474620185
2004-04-09T13:00:00Z	27.49285037050157	519.1836034771286	0.7229451198927118	3.857111680597451	4.980961337417042
2004-04-09T14:00:00Z	27.85414516752894	508.44006659494676	0.7605228595700277	3.7301172377688574	5.096544065474443
2004-04-09T15:00:00Z	27.99327127306691	491.23293841779514	0.7820440959942302	3.8206196408152406	5.2023131656779125
2004-04-09T16:00:00Z	27.854903052928762	445.5510702114452	0.749305030114594	3.5810342801832293	5.357150405151036
2004-04-09T17:00:00Z	26.453464679323076	296.88847042711313	0.516789494817684	3.508734978111369	6.144421439655216
2004-04-09T18:00:00Z	25.26964768480792	123.76903871586319	0.2812036987363849	3.205571334748092	7.178123573602538
2004-04-09T19:00:00Z	25.057764580887465	13.887986701356567	0.21980866772928448	3.1946917231896137	7.260994208813504
2004-04-09T20:00:00Z	24.728625778680964	0	0.21077740496899422	3.1813248689544853	7.678618594152982
2004-04-09T21:00:00Z	24.656410127012578	0	0.1793028349918909	3.167199544024256	7.928320902880762
2004-04-09T22:00:00Z	24.543376933096965	0	0.18671286122759556	3.0489112462961145	0.3631042305954138
2004-04-09T23:00:00Z	24.183489637526407	0	0.14943608027073516	3.18896285049608	0.95083149873635
2004-04-10T00:00:00Z	24.406199675729965	0	0.18588223258237077	3.2243478866611115	1.316116535521529
